Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price, CPI ,Unemployment
17,6/18/2010,877996,0,54.94,2.819,126,6.635
17,6/25/2010,893995,0,62.64,2.82,126,6.635
17,7/2/2010,958875,0,68.98,2.814,126,6.697
17,7/9/2010,836916,0,62.41,2.802,126,6.697
17,7/16/2010,876591,0,65.66,2.791,126,6.697
17,7/23/2010,893505,0,69.66,2.797,126,6.697
17,7/30/2010,833517,0,69.96,2.797,126,6.697
17,8/6/2010,795301,0,70.53,2.802,126,6.697
17,8/13/2010,759995,0,65.17,2.837,126,6.697
17,8/20/2010,783930,0,67.04,2.85,126,6.697
17,8/27/2010,802584,0,65.03,2.854,126,6.697
17,9/3/2010,834374,0,57.86,2.868,126,6.697
17,9/10/2010,1200888,1,56.28,2.87,126,6.697
17,9/17/2010,871264,0,58.53,2.875,126,6.697
17,9/24/2010,852876,0,58.39,2.872,126,6.697
17,10/1/2010,829207,0,60.07,2.853,126,6.885
17,10/8/2010,827738,0,58.06,2.841,126,6.885
17,10/15/2010,838297,0,47.35,2.845,126,6.885
17,10/22/2010,815094,0,47.95,2.849,126,6.885
17,10/29/2010,861941,0,39.87,2.841,126,6.885
17,11/5/2010,818434,0,42.54,2.831,126,6.885
17,11/12/2010,855460,0,36.32,2.831,127,6.885
17,11/19/2010,782253,0,36.31,2.842,127,6.885
17,11/26/2010,1005449,1,19.03,2.83,127,6.885
17,12/3/2010,926574,0,22.47,2.812,127,6.885
17,12/10/2010,962476,0,31.64,2.817,127,6.885
17,12/17/2010,1049372,0,25.13,2.842,127,6.885
17,12/24/2010,1309227,0,26.58,2.846,127,6.885
17,12/31/2010,635863,1,20.79,2.868,127,6.885
17,1/7/2011,1083071,0,6.23,2.891,127,6.866
17,1/14/2011,758510,0,16.57,2.903,127,6.866
17,1/21/2011,755804,0,26.62,2.934,127,6.866
17,1/28/2011,736336,0,22.16,2.96,128,6.866
17,2/4/2011,816603,0,11.29,2.974,128,6.866
17,2/11/2011,813211,1,14.19,3.034,128,6.866
17,2/18/2011,860963,0,26.86,3.062,128,6.866
17,2/25/2011,767257,0,24.36,3.12,128,6.866
17,3/4/2011,816138,0,24.21,3.23,128,6.866
17,3/11/2011,779602,0,32.42,3.346,128,6.866
17,3/18/2011,778437,0,34.48,3.407,129,6.866
17,3/25/2011,781268,0,36.71,3.435,129,6.866
17,4/1/2011,795859,0,39.38,3.487,129,6.774
17,4/8/2011,811856,0,39.16,3.547,129,6.774
17,4/15/2011,825283,0,39.98,3.616,129,6.774
17,4/22/2011,1060770,0,42.24,3.655,129,6.774
17,4/29/2011,806979,0,40.14,3.683,129,6.774
17,5/6/2011,882132,0,45.66,3.744,129,6.774
17,5/13/2011,870625,0,49.26,3.77,129,6.774
17,5/20/2011,844443,0,51.93,3.802,129,6.774
17,5/27/2011,892057,0,51.04,3.778,129,6.774
17,6/3/2011,895020,0,49.61,3.752,129,6.774
17,6/10/2011,881190,0,54.57,3.732,129,6.774
17,6/17/2011,894687,0,56.61,3.704,129,6.774
17,6/24/2011,920720,0,60.99,3.668,129,6.774
17,7/1/2011,940554,0,67.39,3.613,129,6.745
17,7/8/2011,915064,0,70.6,3.563,129,6.745
17,7/15/2011,902728,0,67.93,3.553,129,6.745
17,7/22/2011,899044,0,69.82,3.563,129,6.745
17,7/29/2011,861895,0,68.59,3.574,129,6.745
17,8/5/2011,866185,0,65.71,3.595,129,6.745
17,8/12/2011,800820,0,64.79,3.606,129,6.745
17,8/19/2011,797523,0,67.59,3.578,129,6.745
17,8/26/2011,837391,0,72.04,3.57,129,6.745
17,9/2/2011,847380,0,69.31,3.58,129,6.745
17,9/9/2011,1161900,1,61.94,3.619,129,6.745
17,9/16/2011,1051117,0,61.48,3.641,129,6.745
17,9/23/2011,895535,0,56.96,3.648,130,6.745
17,9/30/2011,868191,0,61.4,3.623,130,6.745
17,10/7/2011,918007,0,54.4,3.592,130,6.617
17,10/14/2011,884043,0,47.69,3.567,130,6.617
17,10/21/2011,877380,0,47.27,3.579,130,6.617
17,10/28/2011,936508,0,41.89,3.567,130,6.617
17,11/4/2011,927658,0,37.52,3.538,130,6.617
17,11/11/2011,914759,0,27.61,3.513,130,6.617
17,11/18/2011,877724,0,32.93,3.489,130,6.617
17,11/25/2011,1225700,1,32.81,3.445,130,6.617
17,12/2/2011,945268,0,26.47,3.389,130,6.617
17,12/9/2011,976523,0,17.56,3.341,130,6.617
17,12/16/2011,1067754,0,21.07,3.282,130,6.617
17,12/23/2011,1289157,0,18.76,3.186,130,6.617
17,12/30/2011,777207,1,26.73,3.119,130,6.617
17,1/6/2012,1198104,0,27.64,3.08,130,6.403
17,1/13/2012,873577,0,20.28,3.056,130,6.403
17,1/20/2012,809273,0,27.26,3.047,130,6.403
17,1/27/2012,769522,0,29.99,3.058,130,6.403
17,2/3/2012,864853,0,26.26,3.077,130,6.403
17,2/10/2012,880166,1,23.63,3.116,130,6.403
17,2/17/2012,927085,0,30.76,3.119,130,6.403
17,2/24/2012,843864,0,30.01,3.145,131,6.403
17,3/2/2012,856178,0,26.28,3.242,131,6.403
17,3/9/2012,860225,0,32.02,3.38,131,6.403
17,3/16/2012,853136,0,43.69,3.529,131,6.403
17,3/23/2012,851762,0,40.69,3.671,131,6.403
17,3/30/2012,872469,0,45.29,3.734,131,6.403
17,4/6/2012,986923,0,43.92,3.793,131,6.235
17,4/13/2012,877055,0,46.94,3.833,131,6.235
17,4/20/2012,1119980,0,47.69,3.845,131,6.235
17,4/27/2012,925917,0,59.11,3.842,131,6.235
17,5/4/2012,930121,0,48.86,3.831,131,6.235
17,5/11/2012,944100,0,49.96,3.809,131,6.235
17,5/18/2012,968816,0,59.67,3.808,131,6.235
17,5/25/2012,984882,0,55.69,3.801,131,6.235
17,6/1/2012,938914,0,54.13,3.788,131,6.235
17,6/8/2012,987990,0,60.51,3.776,131,6.235
17,6/15/2012,964170,0,56.67,3.756,131,6.235
17,6/22/2012,981211,0,62.9,3.737,131,6.235
17,6/29/2012,982322,0,71.14,3.681,131,6.235
17,7/6/2012,1046783,0,68.91,3.63,131,5.936
17,7/13/2012,960746,0,72.94,3.595,131,5.936
17,7/20/2012,944699,0,70.59,3.556,131,5.936
17,7/27/2012,907493,0,74.2,3.537,131,5.936
17,8/3/2012,877813,0,72.94,3.512,131,5.936
17,8/10/2012,849074,0,73.29,3.509,131,5.936
17,8/17/2012,844928,0,70.98,3.545,131,5.936
17,8/24/2012,924300,0,68.89,3.582,131,5.936
17,8/31/2012,865924,0,68.07,3.624,131,5.936
17,9/7/2012,1255633,1,61.99,3.689,131,5.936
17,9/14/2012,1071040,0,59.64,3.749,131,5.936
17,9/21/2012,938303,0,58.43,3.821,131,5.936
17,9/28/2012,972716,0,57.77,3.821,131,5.936
17,10/5/2012,952609,0,52.81,3.815,131,5.527
17,10/12/2012,919878,0,44.82,3.797,131,5.527
17,10/19/2012,957357,0,48.16,3.781,131,5.527
17,10/26/2012,943465,0,39.94,3.755,131,5.527
18,2/5/2010,1205308,0,21.33,2.788,132,9.202
18,2/12/2010,1187881,1,26.41,2.771,132,9.202
18,2/19/2010,1150663,0,30.91,2.747,132,9.202
18,2/26/2010,1068157,0,35.42,2.753,132,9.202
18,3/5/2010,1179739,0,37.17,2.766,132,9.202
18,3/12/2010,1138800,0,42.39,2.805,132,9.202
18,3/19/2010,1087507,0,45.42,2.834,132,9.202
18,3/26/2010,1092704,0,47.55,2.831,132,9.202
18,4/2/2010,1254108,0,45.63,2.826,132,9.269
18,4/9/2010,1174448,0,59.91,2.849,132,9.269
18,4/16/2010,1135578,0,50.26,2.885,132,9.269
18,4/23/2010,1132434,0,50.3,2.895,132,9.269
18,4/30/2010,1060446,0,51.12,2.935,132,9.269
18,5/7/2010,1222255,0,65.64,2.981,132,9.269
18,5/14/2010,1092616,0,49.9,2.983,132,9.269
18,5/21/2010,1101621,0,60.27,2.961,132,9.269
18,5/28/2010,1256283,0,69.12,2.906,132,9.269
18,6/4/2010,1271312,0,70.28,2.857,132,9.269
18,6/11/2010,1173522,0,64.08,2.83,132,9.269
18,6/18/2010,1183226,0,65.96,2.805,132,9.269
18,6/25/2010,1220983,0,74.04,2.81,132,9.269
18,7/2/2010,1257928,0,71.22,2.815,133,9.342
18,7/9/2010,1171391,0,79.75,2.806,133,9.342
18,7/16/2010,1115515,0,76.9,2.796,133,9.342
18,7/23/2010,1032908,0,75.71,2.784,133,9.342
18,7/30/2010,1078558,0,75.79,2.792,133,9.342
18,8/6/2010,1166118,0,73.67,2.792,133,9.342
18,8/13/2010,1084723,0,74.19,2.81,133,9.342
18,8/20/2010,1141861,0,71.76,2.796,133,9.342
18,8/27/2010,1214303,0,67.05,2.77,133,9.342
18,9/3/2010,1187360,0,75.42,2.735,133,9.342
18,9/10/2010,1011201,1,67.09,2.717,133,9.342
18,9/17/2010,997998,0,60.94,2.716,133,9.342
18,9/24/2010,950863,0,64.82,2.718,133,9.342
18,10/1/2010,948978,0,67.76,2.717,133,9.331
18,10/8/2010,1107433,0,54.73,2.776,133,9.331
18,10/15/2010,1029618,0,52.02,2.878,133,9.331
18,10/22/2010,1052120,0,47.12,2.919,133,9.331
18,10/29/2010,1038577,0,55.85,2.938,133,9.331
18,11/5/2010,1089531,0,42.05,2.938,133,9.331
18,11/12/2010,1081322,0,43.17,2.961,133,9.331
18,11/19/2010,1045722,0,45.26,3.03,133,9.331
18,11/26/2010,1653759,1,40.81,3.07,133,9.331
18,12/3/2010,1211026,0,37.09,3.065,133,9.331
18,12/10/2010,1416169,0,25.64,3.132,133,9.331
18,12/17/2010,1588431,0,27.4,3.139,133,9.331
18,12/24/2010,2027507,0,28.16,3.15,133,9.331
18,12/31/2010,887907,1,26.1,3.177,133,9.331
18,1/7/2011,933960,0,30.1,3.193,133,9.131
18,1/14/2011,777175,0,22.69,3.215,133,9.131
18,1/21/2011,891149,0,22.55,3.232,133,9.131
18,1/28/2011,849541,0,14.84,3.243,133,9.131
18,2/4/2011,1055841,0,20.79,3.24,133,9.131
18,2/11/2011,1122054,1,24.3,3.255,133,9.131
18,2/18/2011,1095059,0,31.59,3.263,133,9.131
18,2/25/2011,1005983,0,26.15,3.281,133,9.131
18,3/4/2011,1063311,0,28.49,3.437,134,9.131
18,3/11/2011,1002714,0,38.4,3.6,134,9.131
18,3/18/2011,945890,0,41.12,3.634,134,9.131
18,3/25/2011,944523,0,36.65,3.624,134,9.131
18,4/1/2011,938083,0,35.06,3.638,134,8.975
18,4/8/2011,1018541,0,43.32,3.72,134,8.975
18,4/15/2011,988158,0,49.91,3.823,134,8.975
18,4/22/2011,1105860,0,45.99,3.919,134,8.975
18,4/29/2011,974114,0,58.82,3.988,134,8.975
18,5/6/2011,1065427,0,54.17,4.078,135,8.975
18,5/13/2011,993173,0,58.48,4.095,135,8.975
18,5/20/2011,994610,0,57.55,4.101,135,8.975
18,5/27/2011,1065214,0,64.6,4.034,135,8.975
18,6/3/2011,1178039,0,70.9,3.973,135,8.975
18,6/10/2011,1044079,0,69.49,3.924,135,8.975
18,6/17/2011,1045859,0,63.23,3.873,135,8.975
18,6/24/2011,1056479,0,67.41,3.851,135,8.975
18,7/1/2011,1087051,0,69.75,3.815,135,8.89
18,7/8/2011,1048803,0,73.12,3.784,136,8.89
18,7/15/2011,974916,0,74.36,3.827,136,8.89
18,7/22/2011,991262,0,78.68,3.882,136,8.89
18,7/29/2011,954149,0,73.85,3.898,136,8.89
18,8/5/2011,1002806,0,74.58,3.903,136,8.89
18,8/12/2011,928471,0,73.57,3.88,136,8.89
18,8/19/2011,932680,0,69.24,3.82,136,8.89
18,8/26/2011,1147906,0,70.32,3.796,136,8.89
18,9/2/2011,540923,0,68.23,3.784,136,8.89
18,9/9/2011,951550,1,68.11,3.809,136,8.89
18,9/16/2011,845715,0,66.23,3.809,136,8.89
18,9/23/2011,853073,0,60.44,3.758,136,8.89
18,9/30/2011,847348,0,69.01,3.684,136,8.89
18,10/7/2011,1019741,0,54.65,3.633,136,8.471
18,10/14/2011,953534,0,60.26,3.583,137,8.471
18,10/21/2011,1048213,0,55.83,3.618,137,8.471
18,10/28/2011,1106643,0,45.61,3.604,136,8.471
18,11/4/2011,1100625,0,38.29,3.586,136,8.471
18,11/11/2011,1079932,0,45.69,3.57,136,8.471
18,11/18/2011,1056992,0,47.88,3.571,136,8.471
18,11/25/2011,1624171,1,41.97,3.536,136,8.471
18,12/2/2011,1188048,0,46.25,3.501,136,8.471
18,12/9/2011,1368471,0,42.36,3.47,137,8.471
18,12/16/2011,1516924,0,35.52,3.445,137,8.471
18,12/23/2011,1882393,0,35.78,3.413,137,8.471
18,12/30/2011,1010562,1,32.36,3.402,137,8.471
18,1/6/2012,977286,0,31.27,3.439,137,8.075
18,1/13/2012,890130,0,35.25,3.523,137,8.075
18,1/20/2012,937523,0,24.2,3.542,137,8.075
18,1/27/2012,825584,0,30.44,3.568,137,8.075
18,2/3/2012,1049772,0,37.62,3.633,137,8.075
18,2/10/2012,1161616,1,32.83,3.655,137,8.075
18,2/17/2012,1115986,0,32.87,3.703,137,8.075
18,2/24/2012,1037861,0,36.34,3.751,137,8.075
18,3/2/2012,1047179,0,33.59,3.827,137,8.075
18,3/9/2012,1084894,0,38.1,3.876,138,8.075
18,3/16/2012,1022018,0,45.84,3.867,138,8.075
18,3/23/2012,1031139,0,58.06,3.889,138,8.075
18,3/30/2012,1009121,0,45.35,3.921,138,8.075
18,4/6/2012,1200815,0,43.8,3.957,138,8.304
18,4/13/2012,998444,0,47.75,4.025,138,8.304
18,4/20/2012,1025814,0,60.88,4.046,138,8.304
18,4/27/2012,961186,0,50.43,4.023,138,8.304
18,5/4/2012,1050028,0,49.66,3.991,138,8.304
18,5/11/2012,1060433,0,57.44,3.947,138,8.304
18,5/18/2012,1047445,0,62.31,3.899,138,8.304
18,5/25/2012,1088447,0,65.48,3.85,138,8.304
18,6/1/2012,1118314,0,71.42,3.798,138,8.304
18,6/8/2012,1110480,0,59.1,3.746,138,8.304
18,6/15/2012,1057426,0,66.58,3.683,138,8.304
18,6/22/2012,1080358,0,70.92,3.629,138,8.304
18,6/29/2012,1097006,0,70.17,3.577,138,8.304
18,7/6/2012,1158247,0,76.08,3.538,138,8.535
18,7/13/2012,1024785,0,75.09,3.561,138,8.535
18,7/20/2012,1033544,0,77.43,3.61,138,8.535
18,7/27/2012,924506,0,72.97,3.701,138,8.535
18,8/3/2012,1052067,0,72.67,3.698,138,8.535
18,8/10/2012,967304,0,75.7,3.772,138,8.535
18,8/17/2012,1048134,0,73.25,3.84,138,8.535
18,8/24/2012,1145841,0,68.52,3.874,138,8.535
18,8/31/2012,1117097,0,70.09,3.884,138,8.535
18,9/7/2012,1083521,1,71.85,3.921,138,8.535
18,9/14/2012,960476,0,64.45,3.988,139,8.535
18,9/21/2012,971387,0,60.23,4.056,139,8.535
18,9/28/2012,1002856,0,58.24,4.018,139,8.535
18,10/5/2012,1092205,0,59.68,4.027,139,8.243
18,10/12/2012,1074079,0,50.97,4.029,139,8.243
18,10/19/2012,1048707,0,51.96,4,139,8.243
18,10/26/2012,1127516,0,56.09,3.917,139,8.243
19,2/5/2010,1507637,0,20.96,2.954,132,8.35
19,2/12/2010,1536550,1,23.22,2.94,132,8.35
19,2/19/2010,1515976,0,28.57,2.909,132,8.35
19,2/26/2010,1373270,0,30.33,2.91,132,8.35
19,3/5/2010,1495845,0,32.92,2.919,132,8.35
19,3/12/2010,1467889,0,39.06,2.938,132,8.35
19,3/19/2010,1332940,0,43.74,2.96,132,8.35
19,3/26/2010,1427023,0,39.07,2.963,132,8.35
19,4/2/2010,1642970,0,45.26,2.957,132,8.185
19,4/9/2010,1489613,0,55.66,2.992,132,8.185
19,4/16/2010,1460355,0,49.67,3.01,132,8.185
19,4/23/2010,1456793,0,46.87,3.021,132,8.185
19,4/30/2010,1405066,0,49.89,3.042,132,8.185
19,5/7/2010,1566220,0,62.54,3.095,132,8.185
19,5/14/2010,1437319,0,46.53,3.112,132,8.185
19,5/21/2010,1377716,0,57.53,3.096,132,8.185
19,5/28/2010,1648883,0,68.85,3.046,132,8.185
19,6/4/2010,1519013,0,68.88,3.006,132,8.185
19,6/11/2010,1410684,0,61.64,2.972,132,8.185
19,6/18/2010,1457314,0,66.25,2.942,132,8.185
19,6/25/2010,1450407,0,72.3,2.958,132,8.185
19,7/2/2010,1549019,0,66.25,2.958,133,8.099
19,7/9/2010,1577541,0,78.22,2.94,133,8.099
19,7/16/2010,1412157,0,74.6,2.933,133,8.099
19,7/23/2010,1372044,0,74.68,2.924,133,8.099
19,7/30/2010,1366396,0,72.83,2.932,133,8.099
19,8/6/2010,1492061,0,74.2,2.942,133,8.099
19,8/13/2010,1418027,0,72.71,2.923,133,8.099
19,8/20/2010,1419383,0,72.22,2.913,133,8.099
19,8/27/2010,1557888,0,66.4,2.885,133,8.099
19,9/3/2010,1623520,0,74.69,2.86,133,8.099
19,9/10/2010,1591453,1,63.36,2.837,133,8.099
19,9/17/2010,1386789,0,58.68,2.846,133,8.099
19,9/24/2010,1318344,0,63.43,2.837,133,8.099
19,10/1/2010,1379456,0,59.91,2.84,133,8.067
19,10/8/2010,1428961,0,53.74,2.903,133,8.067
19,10/15/2010,1369318,0,51.32,2.999,133,8.067
19,10/22/2010,1357155,0,48.45,3.049,133,8.067
19,10/29/2010,1404576,0,56.11,3.055,133,8.067
19,11/5/2010,1435379,0,41.78,3.049,133,8.067
19,11/12/2010,1490236,0,40.3,3.065,133,8.067
19,11/19/2010,1377593,0,44.22,3.138,133,8.067
19,11/26/2010,1993368,1,42.62,3.186,133,8.067
19,12/3/2010,1615988,0,36.64,3.2,133,8.067
19,12/10/2010,1799071,0,25.12,3.255,133,8.067
19,12/17/2010,1911967,0,26.83,3.301,133,8.067
19,12/24/2010,2678206,0,26.05,3.309,133,8.067
19,12/31/2010,1275147,1,28.65,3.336,133,8.067
19,1/7/2011,1224176,0,31.34,3.351,133,7.771
19,1/14/2011,1181205,0,21.68,3.367,133,7.771
19,1/21/2011,1212968,0,22.8,3.391,133,7.771
19,1/28/2011,1284185,0,20.66,3.402,133,7.771
19,2/4/2011,1370562,0,21.02,3.4,133,7.771
19,2/11/2011,1430851,1,21.79,3.416,133,7.771
19,2/18/2011,1457270,0,34.74,3.42,133,7.771
19,2/25/2011,1296658,0,23.24,3.452,133,7.771
19,3/4/2011,1433569,0,29.28,3.605,134,7.771
19,3/11/2011,1351450,0,35.59,3.752,134,7.771
19,3/18/2011,1257972,0,40.32,3.796,134,7.771
19,3/25/2011,1266565,0,33.26,3.789,134,7.771
19,4/1/2011,1305950,0,30.68,3.811,134,7.658
19,4/8/2011,1419912,0,41.26,3.895,134,7.658
19,4/15/2011,1392093,0,48.67,3.981,134,7.658
19,4/22/2011,1514289,0,41.66,4.061,134,7.658
19,4/29/2011,1297238,0,54.23,4.117,134,7.658
19,5/6/2011,1451954,0,50.43,4.192,135,7.658
19,5/13/2011,1429143,0,54.2,4.211,135,7.658
19,5/20/2011,1355234,0,52.8,4.202,135,7.658
19,5/27/2011,1388553,0,63.2,4.134,135,7.658
19,6/3/2011,1457346,0,66.01,4.069,135,7.658
19,6/10/2011,1467474,0,68.26,4.025,135,7.658
19,6/17/2011,1418974,0,64.02,3.989,135,7.658
19,6/24/2011,1440786,0,68.4,3.964,135,7.658
19,7/1/2011,1462732,0,67.64,3.916,135,7.806
19,7/8/2011,1465490,0,73.2,3.886,136,7.806
19,7/15/2011,1391580,0,73.7,3.915,136,7.806
19,7/22/2011,1377119,0,79.37,3.972,136,7.806
19,7/29/2011,1298776,0,74.86,4.004,136,7.806
19,8/5/2011,1408969,0,73.84,4.02,136,7.806
19,8/12/2011,1360969,0,70.92,3.995,136,7.806
19,8/19/2011,1391793,0,71.14,3.942,136,7.806
19,8/26/2011,1547729,0,69.34,3.906,136,7.806
19,9/2/2011,1609951,0,69.27,3.879,136,7.806
19,9/9/2011,1566713,1,68.28,3.93,136,7.806
19,9/16/2011,1365634,0,62.76,3.937,136,7.806
19,9/23/2011,1300376,0,61.32,3.899,136,7.806
19,9/30/2011,1330757,0,64.99,3.858,136,7.806
19,10/7/2011,1461719,0,53.1,3.775,136,7.866
19,10/14/2011,1318906,0,61.86,3.744,137,7.866
19,10/21/2011,1374863,0,52.05,3.757,137,7.866
19,10/28/2011,1396612,0,46.49,3.757,136,7.866
19,11/4/2011,1480290,0,44.97,3.738,136,7.866
19,11/11/2011,1502079,0,48.22,3.719,136,7.866
19,11/18/2011,1411836,0,48.21,3.717,136,7.866
19,11/25/2011,1974647,1,42.75,3.689,136,7.866
19,12/2/2011,1484708,0,45.67,3.666,136,7.866
19,12/9/2011,1713769,0,40.18,3.627,137,7.866
19,12/16/2011,1852179,0,37.07,3.611,137,7.866
19,12/23/2011,2480159,0,36.09,3.587,137,7.866
19,12/30/2011,1405168,1,31.65,3.566,137,7.866
19,1/6/2012,1266570,0,31.84,3.585,137,7.943
19,1/13/2012,1182199,0,37.08,3.666,137,7.943
19,1/20/2012,1237105,0,23.44,3.705,137,7.943
19,1/27/2012,1279623,0,32.41,3.737,137,7.943
19,2/3/2012,1345312,0,36.22,3.796,137,7.943
19,2/10/2012,1499497,1,32.61,3.826,137,7.943
19,2/17/2012,1424720,0,30.95,3.874,137,7.943
19,2/24/2012,1352470,0,33.91,3.917,137,7.943
19,3/2/2012,1308977,0,34.83,3.983,137,7.943
19,3/9/2012,1358816,0,38.15,4.021,138,7.943
19,3/16/2012,1312849,0,48.2,4.021,138,7.943
19,3/23/2012,1342255,0,56.72,4.054,138,7.943
19,3/30/2012,1327139,0,43.47,4.098,138,7.943
19,4/6/2012,1631738,0,40.23,4.143,138,8.15
19,4/13/2012,1365098,0,44.42,4.187,138,8.15
19,4/20/2012,1255087,0,55.2,4.17,138,8.15
19,4/27/2012,1285897,0,42.45,4.163,138,8.15
19,5/4/2012,1405007,0,50.76,4.124,138,8.15
19,5/11/2012,1442873,0,55.33,4.055,138,8.15
19,5/18/2012,1366937,0,58.81,4.029,138,8.15
19,5/25/2012,1485540,0,67.79,3.979,138,8.15
19,6/1/2012,1450733,0,68.18,3.915,138,8.15
19,6/8/2012,1390122,0,60.19,3.871,138,8.15
19,6/15/2012,1440263,0,68.19,3.786,138,8.15
19,6/22/2012,1468350,0,75.83,3.722,138,8.15
19,6/29/2012,1379653,0,69.92,3.667,138,8.15
19,7/6/2012,1557120,0,76.07,3.646,138,8.193
19,7/13/2012,1321741,0,73.17,3.689,138,8.193
19,7/20/2012,1317673,0,76.17,3.732,138,8.193
19,7/27/2012,1248915,0,74.43,3.82,138,8.193
19,8/3/2012,1342124,0,73.41,3.819,138,8.193
19,8/10/2012,1408908,0,74.45,3.863,138,8.193
19,8/17/2012,1375101,0,69.83,3.963,138,8.193
19,8/24/2012,1544653,0,66.66,3.997,138,8.193
19,8/31/2012,1542720,0,71.85,4.026,138,8.193
19,9/7/2012,1497074,1,72.2,4.076,138,8.193
19,9/14/2012,1370653,0,65.08,4.088,139,8.193
19,9/21/2012,1338572,0,60.62,4.203,139,8.193
19,9/28/2012,1338299,0,56.81,4.158,139,8.193
19,10/5/2012,1408016,0,59.86,4.151,139,7.992
19,10/12/2012,1352810,0,48.29,4.186,139,7.992
19,10/19/2012,1321102,0,53.44,4.153,139,7.992
19,10/26/2012,1322118,0,56.49,4.071,139,7.992
20,2/5/2010,2401395,0,25.92,2.784,204,8.187
20,2/12/2010,2109108,1,22.12,2.773,204,8.187
20,2/19/2010,2161550,0,25.43,2.745,204,8.187
20,2/26/2010,1898194,0,32.32,2.754,204,8.187
20,3/5/2010,2119214,0,31.75,2.777,204,8.187
20,3/12/2010,2010975,0,43.82,2.818,205,8.187
20,3/19/2010,1951848,0,47.32,2.844,204,8.187
20,3/26/2010,1894743,0,50.49,2.854,204,8.187
20,4/2/2010,2405395,0,51,2.85,204,7.856
20,4/9/2010,2007796,0,65.1,2.869,204,7.856
20,4/16/2010,1985785,0,55.43,2.899,204,7.856
20,4/23/2010,1878862,0,50.65,2.902,204,7.856
20,4/30/2010,1919053,0,54.75,2.921,204,7.856
20,5/7/2010,2137202,0,66.74,2.966,204,7.856
20,5/14/2010,2033212,0,55.91,2.982,204,7.856
20,5/21/2010,1893737,0,60.38,2.958,204,7.856
20,5/28/2010,2065985,0,70.97,2.899,204,7.856
20,6/4/2010,2203619,0,72.52,2.847,204,7.856
20,6/11/2010,2100490,0,67.32,2.809,205,7.856
20,6/18/2010,2091904,0,72.62,2.78,205,7.856
20,6/25/2010,1973136,0,75.17,2.808,205,7.856
20,7/2/2010,2143677,0,70.1,2.815,204,7.527
20,7/9/2010,2107286,0,78.09,2.793,204,7.527
20,7/16/2010,2031852,0,75.14,2.783,204,7.527
20,7/23/2010,1900536,0,77.75,2.771,204,7.527
20,7/30/2010,1955897,0,76.03,2.781,205,7.527
20,8/6/2010,1910177,0,74.57,2.784,205,7.527
20,8/13/2010,2071022,0,75.98,2.805,205,7.527
20,8/20/2010,1975375,0,75.34,2.779,205,7.527
20,8/27/2010,1946370,0,70.51,2.755,205,7.527
20,9/3/2010,2121561,0,75.5,2.715,205,7.527
20,9/10/2010,2014955,1,65.02,2.699,205,7.527
20,9/17/2010,1948360,0,65.28,2.706,205,7.527
20,9/24/2010,1789688,0,69.37,2.713,205,7.527
20,10/1/2010,1933719,0,61.08,2.707,205,7.484
20,10/8/2010,2060389,0,51.5,2.764,205,7.484
20,10/15/2010,1950676,0,59.17,2.868,205,7.484
20,10/22/2010,1893955,0,50.52,2.917,205,7.484
20,10/29/2010,1891816,0,57.56,2.921,205,7.484
20,11/5/2010,2184317,0,42.78,2.917,205,7.484
20,11/12/2010,2187765,0,42.38,2.931,205,7.484
20,11/19/2010,2105059,0,45.88,3,205,7.484
20,11/26/2010,2811634,1,46.66,3.039,205,7.484
20,12/3/2010,2416051,0,35.47,3.046,205,7.484
20,12/10/2010,2752122,0,24.27,3.109,205,7.484
20,12/17/2010,2819193,0,24.07,3.14,205,7.484
20,12/24/2010,3766687,0,25.17,3.141,205,7.484
20,12/31/2010,1799738,1,28.85,3.179,205,7.484
20,1/7/2011,1843031,0,31.43,3.193,205,7.343
20,1/14/2011,1884345,0,20.39,3.205,205,7.343
20,1/21/2011,1781806,0,27.43,3.229,205,7.343
20,1/28/2011,1761507,0,23.21,3.237,205,7.343
20,2/4/2011,2351143,0,28.58,3.231,206,7.343
20,2/11/2011,2211388,1,25.38,3.239,206,7.343
20,2/18/2011,2258616,0,42.95,3.245,206,7.343
20,2/25/2011,1938609,0,33.2,3.274,207,7.343
20,3/4/2011,2143425,0,37.33,3.433,207,7.343
20,3/11/2011,1990933,0,39.53,3.582,207,7.343
20,3/18/2011,1931669,0,44.8,3.631,207,7.343
20,3/25/2011,1824711,0,44.83,3.625,208,7.343
20,4/1/2011,1927993,0,32.43,3.638,208,7.287
20,4/8/2011,2027056,0,47.09,3.72,208,7.287
20,4/15/2011,2057406,0,55,3.821,208,7.287
20,4/22/2011,2313862,0,52.56,3.892,208,7.287
20,4/29/2011,1881788,0,62.97,3.962,209,7.287
20,5/6/2011,2090838,0,53.41,4.046,209,7.287
20,5/13/2011,2036749,0,62.26,4.066,209,7.287
20,5/20/2011,1953416,0,59.01,4.062,209,7.287
20,5/27/2011,1944433,0,69.12,3.985,209,7.287
20,6/3/2011,2182247,0,73.51,3.922,208,7.287
20,6/10/2011,2135062,0,73.64,3.881,208,7.287
20,6/17/2011,2065191,0,66.41,3.842,208,7.287
20,6/24/2011,1950826,0,72.4,3.804,208,7.287
20,7/1/2011,2053165,0,69.66,3.748,208,7.274
20,7/8/2011,2123788,0,74.69,3.711,208,7.274
20,7/15/2011,2039876,0,74.88,3.76,209,7.274
